StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q29,Q30,Q2,Q3,Q4,Q5,Q5_6_TEXT,Q6,Q7,Q7_7_TEXT,Q8,Q9,Q9_5_TEXT,Q10,Q10_6_TEXT,Q11,Q12,Q12_5_TEXT,Q13,Q14,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_12,Q22_13,Q22_14,Q22_15,Q22_16,Q22_17,Q22_18,Q22_19,Q22_20,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q26_9,Q26_10,Q26_11,Q26_12,PROLIFIC_PID,Create New Field or Choose From Dropdown...
27/04/2026 08:55,27/04/2026 09:02,0,100,447,1,27/04/2026 09:02,R_87JwevK4q0wXCuL,,,,,anonymous,EN,697dcb871f720fee0e39b82e,teacher,35,2,France,1,,French and History ,7,Apprenticeship,9,1,,"1,2,3",,1,2,,History and teaching,2,4,5,5,5,3,4,4,4,3,5,4,4,4,4,3,2,3,3,2,2,3,3,2,1,2,3,3,2,2,1,2,4,4,2,2,4,4,6,6,7,8,7,7,8,8,8,9,4,7,7,7,7,7,7,6,6,7,7,7,7,6,697dcb871f720fee0e39b82e,
27/04/2026 08:54,27/04/2026 09:03,0,100,497,1,27/04/2026 09:03,R_2jYUsHc4gvNrNxS,,,,,anonymous,EN,696fac07d263a91d58e72e1e,teacher,43,2,The Netherlands,6,Adult education teacher,Dutch language to foreigners,6,,8,2,,1,,2,2,,Roman cultures and languages,2,2,2,4,4,1,4,5,4,4,4,3,4,5,4,4,3,4,3,1,1,4,3,2,1,3,1,4,3,4,3,3,4,2,1,4,4,4,5,6,4,7,9,5,7,5,9,9,3,7,7,7,7,7,7,3,2,7,3,7,7,3,696fac07d263a91d58e72e1e,
27/04/2026 09:18,27/04/2026 09:19,0,100,44,1,27/04/2026 09:19,R_17EeM7Hvt0zyNYs,,,,,anonymous,EN,69c3fd8ed9550686402bca0c,69c3fd8ed9550686402bca0c@email.prolific.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69c3fd8ed9550686402bca0c,
27/04/2026 09:11,27/04/2026 09:21,0,100,598,1,27/04/2026 09:21,R_2Ldu31Yg1bxKRH6,,,,,anonymous,EN,69eb658a221b95077c1a635b,teacher,46,2,South African ,1,,English and Mathematics ,1,,25,1,,1,,1,1,,Foundation phase ,2,4,3,2,2,3,4,4,4,5,4,4,4,4,3,3,3,4,3,2,2,2,2,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,8,9,9,9,9,9,8,9,9,9,9,9,5,5,7,6,6,4,5,6,5,4,5,4,69eb658a221b95077c1a635b,
27/04/2026 08:55,27/04/2026 09:21,0,100,1542,1,27/04/2026 09:21,R_2BUk0RuXslV08Jr,,,,,anonymous,EN,698236b372edd40ee2f57ea5,teacher,46,1,Egypt,"1,2",,Arabic ,"2,3,4,5",,22,1,,"1,4",,1,1,,Arabic literature ,2,2,2,2,2,3,4,3,4,4,5,4,5,5,4,4,3,3,3,3,2,3,3,4,4,3,3,3,2,3,3,2,3,4,2,3,3,3,8,7,7,8,8,8,7,7,7,8,7,8,4,5,5,5,3,4,5,5,5,4,5,5,698236b372edd40ee2f57ea5,
27/04/2026 09:15,27/04/2026 09:23,0,100,473,1,27/04/2026 09:23,R_8fdfPpr4qzZ1VZp,,,,,anonymous,EN,69ea11774459e6b26a4a86be,teacher,32,2,united kingdom,"1,3,5",,Special needs,"1,2",,11,1,,"1,3,5",,3,2,,education management ,2,2,2,2,4,3,4,3,3,2,4,5,5,5,4,4,4,4,3,2,2,4,3,3,2,2,3,2,1,3,3,2,3,3,1,3,3,3,6,8,8,8,8,7,8,8,8,8,8,9,7,7,7,7,7,5,4,7,6,7,7,6,69ea11774459e6b26a4a86be,
27/04/2026 09:14,27/04/2026 09:23,0,100,519,1,27/04/2026 09:23,R_4w5NuKA9tXoBt8Z,,,,,anonymous,EN,698188ec6b4103561a0f6bc5,teacher,32,2,UAE,6,Learning Support Assistant ,None ,"2,3",,7,1,,"1,2,4",,1,1,,BS in Information Technology ,2,4,5,4,3,4,3,1,2,3,4,3,3,4,1,2,3,3,3,3,2,2,2,2,2,3,2,4,3,3,4,2,2,3,2,2,3,3,3,7,5,6,8,5,7,6,6,9,9,9,5,4,4,4,4,4,4,4,4,5,5,4,698188ec6b4103561a0f6bc5,
27/04/2026 09:10,27/04/2026 09:23,0,100,801,1,27/04/2026 09:23,R_7GqysHOyudTh2tv,,,,,anonymous,EN,697ca22627c8aab6df048685,teacher,63,1,United States,"1,5",,Math Vocational Education,"3,4,6",,35,2,,"1,5",,2,3,,Secondary Education Math Educational Leadership,2,2,2,2,3,2,4,4,4,4,5,4,4,4,4,4,4,4,4,1,1,4,4,4,1,1,4,4,1,1,1,1,4,4,4,1,4,4,7,9,8,7,9,9,8,8,8,8,8,8,7,7,6,6,7,6,6,6,6,7,6,6,697ca22627c8aab6df048685,
27/04/2026 09:05,27/04/2026 09:27,0,100,1345,1,27/04/2026 09:27,R_53xbI2bfPO50Rab,,,,,anonymous,EN,69a9f2367f7f2834039b49da,teacher,39,1,UAE,1,,English ,6,,5,2,,1,,2,3,,Education _ English language ,2,4,3,3,2,5,4,3,4,4,4,3,4,4,4,4,3,4,3,2,1,2,4,4,2,1,3,4,2,2,2,1,3,4,3,1,4,3,5,9,5,8,7,6,8,6,6,8,6,7,6,7,7,7,7,6,5,6,7,7,6,7,69a9f2367f7f2834039b49da,
27/04/2026 09:21,27/04/2026 09:29,0,100,449,1,27/04/2026 09:29,R_7TvjRHyqkEsZHOQ,,,,,anonymous,EN,69e1275da4f2f9505df37b27,teacher,49,1,United States,1,,math,3,,24,1,,1,,2,1,,education,2,3,3,4,3,3,3,4,4,4,3,4,3,4,3,4,2,3,3,2,2,3,4,4,2,2,4,4,2,2,2,3,3,3,2,3,4,4,6,7,7,5,7,8,6,7,8,8,5,7,6,6,5,5,6,5,5,5,6,6,4,5,69e1275da4f2f9505df37b27,
27/04/2026 09:23,27/04/2026 09:29,0,100,379,1,27/04/2026 09:29,R_80utQjz5zCDgzQU,,,,,anonymous,EN,696dffe2743963cdce54128c,teacher,33,1,FRANCE,1,,HISTORY,6,,9,3,,1,,1,2,,anthropology,2,3,4,4,5,5,3,2,3,3,3,3,3,2,2,2,4,4,3,4,3,2,3,2,2,3,3,4,3,2,3,3,3,3,3,3,3,3,7,5,5,5,6,7,6,7,6,6,4,5,5,5,5,6,5,5,5,5,6,6,6,6,696dffe2743963cdce54128c,
27/04/2026 09:16,27/04/2026 09:31,0,100,937,1,27/04/2026 09:31,R_2ZCG7vSKhh9inRv,,,,,anonymous,EN,69ea98690c5b8dcdd6ca3109,teacher,32,2,United Kingdom,1,,All,2,,10,1,,1,,1,1,,Education ,2,4,6,3,6,5,3,2,2,2,4,4,3,3,2,3,2,2,2,3,4,3,3,2,3,3,4,3,3,3,3,3,2,2,3,4,3,3,5,5,5,5,5,7,5,5,5,7,3,6,1,2,1,1,1,2,3,1,2,3,1,3,69ea98690c5b8dcdd6ca3109,
27/04/2026 09:16,27/04/2026 09:32,0,100,959,1,27/04/2026 09:32,R_4roplegFscZMBjk,,,,,anonymous,EN,69ef415c0013b7e0d7c86ec0,teacher,41,1,Indonesia,2,,English,3,,5,2,,1,,1,1,,Accounting,1,2,3,2,2,2,2,2,4,4,4,4,4,3,4,4,4,4,2,4,3,3,2,2,4,3,2,2,4,4,4,2,3,4,2,4,2,2,7,7,6,7,8,5,6,7,4,8,5,6,7,7,7,6,7,4,6,6,7,7,6,6,69ef415c0013b7e0d7c86ec0,
27/04/2026 09:37,27/04/2026 09:38,0,100,47,1,27/04/2026 09:38,R_20uSNUAvyl00ebL,,,,,anonymous,EN,69cb90f15e2e2eb2dd0d4b9e,Teacher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69cb90f15e2e2eb2dd0d4b9e,
27/04/2026 09:32,27/04/2026 09:42,0,100,572,1,27/04/2026 09:42,R_6WYn80rHzdni7F0,,,,,anonymous,EN,696966f72b2437f9ff11f10c,teacher,39,2,United States,1,,Preschool,"1,2",,17,1,,1,,1,2,,Early childhood and intervention specialist ,2,3,4,3,5,2,4,4,4,4,5,4,5,5,4,4,4,4,4,1,1,4,4,4,1,1,3,4,3,1,1,1,4,4,1,1,4,4,8,7,7,7,8,7,8,8,6,8,7,9,7,7,7,7,7,7,7,7,7,7,7,7,696966f72b2437f9ff11f10c,
27/04/2026 09:42,27/04/2026 09:43,0,100,80,1,27/04/2026 09:43,R_7PjKoC3nE2eoztk,,,,,anonymous,EN,69defdb897bc18f6a966b6bc,Teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69defdb897bc18f6a966b6bc,
27/04/2026 09:52,27/04/2026 09:58,0,100,360,1,27/04/2026 09:58,R_5FIQbPCnCHQqwNz,,,,,anonymous,EN,69e00efdf73479501a19ff6a,teacher,28,1,Canada,4,,Finance,6,,5,3,,"1,2,4",,3,2,,Finance,2,3,4,3,5,5,2,2,4,3,4,3,2,3,4,4,2,2,3,2,2,3,2,3,3,2,1,2,3,4,4,4,3,4,3,3,3,2,3,3,3,2,5,7,5,7,9,5,1,5,7,7,2,2,7,7,6,2,7,7,2,7,69e00efdf73479501a19ff6a,
27/04/2026 09:23,27/04/2026 10:03,0,100,2391,1,27/04/2026 10:03,R_1Yr9HVn3XKM93Gx,,,,,anonymous,EN,6981f4b660b5709cee115e0b,teacher,34,1,Brazil,"1,2,6",Online teaching,Languages (Portuguese and English),5,,15,4,,"2,4",,1,2,,Languages and Instructional Design,2,4,3,6,6,5,1,1,1,1,1,4,5,5,2,2,1,1,4,3,3,2,1,2,3,3,2,4,4,2,1,2,1,4,3,4,3,3,1,9,9,9,7,6,9,9,6,8,6,9,1,6,2,1,6,5,4,1,6,4,2,5,6981f4b660b5709cee115e0b,
27/04/2026 09:43,27/04/2026 10:06,0,100,1357,1,27/04/2026 10:06,R_2cEDYpzFQlKMxEt,,,,,anonymous,EN,697909ad8f953bc0b8db821c,teacher,31,2,Poland,"2,3",,percussion,"1,2",,10,1,,"2,3",,2,2,,Academy of Music in Wroclaw,2,2,3,2,4,1,4,5,5,4,4,4,5,5,4,5,5,4,3,2,3,3,3,3,1,1,2,3,2,3,2,2,2,3,1,2,4,4,8,7,8,8,7,7,8,7,6,7,6,8,5,6,5,5,6,7,7,5,6,7,7,7,697909ad8f953bc0b8db821c,
27/04/2026 09:55,27/04/2026 10:08,0,100,813,1,27/04/2026 10:08,R_9OoV5GsLm1wmaSL,,,,,anonymous,EN,6983708c18347e6e9f625887,teacher,29,2,UAE,3,,"Science 
Maths
English ",7,Bachelors in Educational Psychology ,7,1,,2,,1,1,,Educational Psychology,2,2,3,1,2,2,5,4,5,5,5,5,5,5,4,5,4,4,3,1,1,2,4,4,1,1,4,4,2,1,2,1,4,4,3,1,4,4,9,9,9,9,9,9,9,9,9,9,9,9,6,7,7,7,7,7,7,4,7,7,4,7,6983708c18347e6e9f625887,
27/04/2026 10:07,27/04/2026 10:13,0,100,358,1,27/04/2026 10:13,R_5Hf2JLb8sA1u0Rr,,,,,anonymous,EN,69e4063b9d47e615d9c559c5,teacher,35,2,United States,1,,"English, English as a second language ",1,,10,1,,"1,3",,1,2,,Teaching English to speakers of other langages,2,3,4,3,4,3,2,3,4,2,4,4,4,4,4,4,2,4,4,3,3,4,3,3,3,3,4,3,3,2,3,3,4,3,4,3,3,3,7,7,6,7,7,7,7,6,5,7,6,7,5,5,4,5,5,5,5,5,5,5,5,5,69e4063b9d47e615d9c559c5,
27/04/2026 10:13,27/04/2026 10:19,0,100,325,1,27/04/2026 10:19,R_2qELbpWYLG7TnWj,,,,,anonymous,EN,69caceef445defe1dd3c25ac,teacher,35,2,France ,1,,German,3,,11,1,,1,,1,2,,German,2,3,3,3,4,3,4,4,4,3,4,2,4,4,4,4,4,4,3,3,2,4,3,3,1,1,2,4,2,1,1,2,3,3,2,2,4,4,3,5,3,6,7,5,6,5,6,7,5,8,6,6,4,4,5,3,4,5,4,6,5,4,69caceef445defe1dd3c25ac,
27/04/2026 10:13,27/04/2026 10:20,0,100,462,1,27/04/2026 10:20,R_7YhsLe63SuYezq9,,,,,anonymous,EN,6989f01e85ed4cec632af20e,teacher,54,2,United States,1,,Social Studies and Science ,2,,31,1,,1,,1,2,,"Elementary Education 1-8
Administration/ Leadership ",2,2,2,2,2,2,4,4,4,4,5,5,5,5,5,5,5,5,4,1,1,4,4,4,1,1,4,4,1,2,1,1,4,4,1,2,4,4,7,5,7,7,9,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,6989f01e85ed4cec632af20e,
27/04/2026 10:15,27/04/2026 10:23,0,100,438,1,27/04/2026 10:23,R_2tx8ctX471vTVFG,,,,,anonymous,EN,69e9e18065f18503ea9c2bd4,teacher,35,2,United Kingdom,"1,2,6",Head of year,PE and Art,"3,4",,13,1,,"1,3",,1,1,,Physical education ,2,3,4,3,5,5,3,4,2,2,4,4,4,4,2,2,2,2,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,7,6,7,6,5,6,6,7,5,7,5,5,6,6,6,6,6,5,5,6,6,6,6,6,69e9e18065f18503ea9c2bd4,
27/04/2026 10:18,27/04/2026 10:23,0,100,274,1,27/04/2026 10:23,R_5LZtYHgA9nA63nW,,,,,anonymous,EN,69c187c336c6c40ef47a37bb,teacher,28,2,USA,1,,All core subjects ,2,,6,1,,"1,3",,1,2,,Human development & family studies / masters of art in teaching,2,3,5,6,5,5,5,5,5,5,4,3,4,5,3,4,4,2,3,2,2,4,4,3,1,1,3,4,2,2,2,2,4,4,2,3,4,4,5,5,5,6,9,5,5,7,8,8,8,5,6,7,7,7,7,7,7,7,7,7,7,7,69c187c336c6c40ef47a37bb,
27/04/2026 10:15,27/04/2026 10:26,0,100,682,1,27/04/2026 10:26,R_2PALNi23yRnlivA,,,,,anonymous,EN,697a6acd1291711754f40ac4,teacher,31,2,Spain,1,,English as a foreign language,"3,4,5",,5,1,,"1,2,3,4",,1,2,,Translation and Interpreting,2,2,3,3,4,2,4,4,4,4,3,3,3,3,3,4,3,4,3,2,2,3,2,3,2,2,2,3,2,2,2,2,3,3,2,2,3,3,4,5,4,5,5,3,6,5,6,5,3,4,7,7,7,7,7,6,7,7,6,7,7,6,697a6acd1291711754f40ac4,
27/04/2026 10:14,27/04/2026 10:27,0,100,735,1,27/04/2026 10:27,R_5pnEtDxVAcNxKGG,,,,,anonymous,EN,696ba6c0afb380b690d9d73c,teacher,28,2,Canada,2,,Physical education,2,,5,2,,1,,1,2,,Physical education and kinesiology,2,2,2,2,3,2,4,4,4,4,4,4,4,5,4,4,4,4,3,2,2,4,4,3,1,1,4,4,1,1,1,1,4,4,1,1,4,4,7,8,7,7,6,7,8,7,8,8,7,9,6,6,6,6,6,6,6,7,6,6,6,6,696ba6c0afb380b690d9d73c,
27/04/2026 10:19,27/04/2026 10:29,0,100,597,1,27/04/2026 10:29,R_6soNXjYmFCces9z,,,,,anonymous,EN,69a8642df2fa0b5b1827b598,teacher,42,2,United States,4,,"Writing, Science ","3,4",,12,1,,"1,2",,1,1,,Early childhood ,3,4,5,4,6,5,3,3,2,2,4,4,4,4,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,2,3,2,3,2,3,3,3,3,5,4,5,6,5,6,5,6,6,6,4,5,5,6,5,5,5,5,4,5,4,5,5,4,69a8642df2fa0b5b1827b598,
27/04/2026 10:22,27/04/2026 10:31,0,100,562,1,27/04/2026 10:31,R_6dyEJ4IkoRqqUph,,,,,anonymous,EN,6994625b36e05aa72306754b,teacher,41,2,United States,1,,FCS,"3,4",,17,1,,1,,1,2,,"elementary education
curriculum and instruction
FCS",2,2,3,2,3,2,4,5,4,4,4,5,4,4,3,4,2,3,3,1,1,2,3,4,1,2,3,3,1,2,1,2,3,3,1,1,4,4,7,5,4,6,7,6,7,8,6,7,5,7,6,7,7,6,6,7,5,6,7,6,7,7,6994625b36e05aa72306754b,
27/04/2026 10:26,27/04/2026 10:34,0,100,469,1,27/04/2026 10:34,R_5gPtrHkQnFrFUjf,,,,,anonymous,EN,69e1031afb9986e098a2c953,teacher,37,2,USA,"1,2",,ELA and Social Studies,4,,15,1,,"1,3",,1,2,,I have taught ELA for over 12 years. I have also taught writing and social studies. I have a bachelors and masters degree in education. ,2,2,4,3,4,4,4,5,5,5,4,3,4,4,2,2,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2,1,1,3,3,5,5,3,3,7,2,5,8,6,8,5,7,1,6,7,5,5,7,4,4,4,5,4,4,69e1031afb9986e098a2c953,
27/04/2026 10:37,27/04/2026 10:46,0,100,532,1,27/04/2026 10:46,R_5t3hzDM1Wko30fF,,,,,anonymous,EN,69a9f43fe73fe41e69252803,teacher,36,2,Canada,"1,2",,English,3,,7,1,,"1,2,3",,1,4,,"English, Education",2,2,2,3,2,3,4,4,4,4,5,4,4,5,5,5,4,5,4,1,1,4,4,3,1,2,3,4,1,1,1,1,4,3,1,2,4,4,7,5,6,5,9,8,6,9,9,9,6,9,7,7,7,7,7,7,7,7,7,7,6,7,69a9f43fe73fe41e69252803,
27/04/2026 10:42,27/04/2026 10:47,0,100,322,1,27/04/2026 10:47,R_7KxSYe0pZCekp4f,,,,,anonymous,EN,69db924603d9c88b9845fb81,teacher,36,1,United States,5,,Social Sciences,"3,4",,13,1,,1,,4,2,,Teaching/ Histori,2,2,3,2,3,2,5,5,5,5,5,5,5,5,4,5,2,4,4,1,1,4,4,4,1,4,4,4,1,1,1,1,4,4,1,1,4,4,7,7,7,7,9,7,7,8,8,6,7,9,7,7,7,7,7,7,7,7,7,7,7,7,69db924603d9c88b9845fb81,
28/04/2026 06:41,28/04/2026 06:47,0,100,338,1,28/04/2026 06:47,R_45wyIJTwZbkvkS5,,,,,anonymous,EN,69ef2e32d0305f3a6df539ae,teacher,27,2,Indonesia,"1,2",,English,2,,6,3,,1,,1,1,,English Education,2,2,1,2,2,2,4,2,4,3,4,5,5,5,4,4,3,4,3,3,3,2,1,3,4,4,1,4,4,2,4,4,2,4,2,4,3,3,7,7,9,9,7,9,9,6,9,7,5,9,4,6,7,7,5,4,4,7,4,3,7,4,69ef2e32d0305f3a6df539ae,
28/04/2026 06:39,28/04/2026 06:51,0,100,719,1,28/04/2026 06:51,R_9YD6EcELitEdKJ0,,,,,anonymous,EN,699af8fd0291c617351ec60d,teacher,40,1,Japan,"1,2",,English,"3,4",,14,1,,1,,1,2,,"language teaching, second language acquisition",2,2,2,2,3,4,3,4,3,3,4,4,3,2,2,2,2,3,3,2,2,3,3,3,2,3,2,3,2,3,3,2,3,3,2,4,3,3,7,6,8,5,5,7,6,8,4,3,4,3,3,3,5,2,3,4,3,2,5,1,3,6,699af8fd0291c617351ec60d,
28/04/2026 06:50,28/04/2026 06:51,0,100,68,1,28/04/2026 06:51,R_8e2EetMSRcpHQt6,,,,,anonymous,EN,69de2f26f568a476fa9a41d9,lehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69de2f26f568a476fa9a41d9,
28/04/2026 06:44,28/04/2026 06:55,0,100,634,1,28/04/2026 06:55,R_89cAbD4EWQwDFPL,,,,,anonymous,EN,69b33b4eddf35cac879215a3,teacher,46,1,Belgium,1,,French,3,,5,1,,"1,2",,1,1,,educational bachelor studies and bachelor French teaching,2,5,4,3,4,2,3,4,4,5,4,4,4,5,5,4,3,4,3,4,3,2,3,2,3,4,3,3,3,2,3,3,2,3,3,3,3,3,7,6,7,5,6,7,6,6,7,8,8,5,4,4,5,4,5,5,5,4,5,5,4,5,69b33b4eddf35cac879215a3,
28/04/2026 06:47,28/04/2026 07:01,0,100,826,1,28/04/2026 07:01,R_10Jjp6tPHenoABm,,,,,anonymous,EN,69e2299d357a9e25d8750c0d,teacher,47,2,Canada,3,,"English, ESL, and history.",3,,10,2,,"2,3,4",,2,1,,History and Italian.,2,4,3,4,4,3,4,4,2,2,5,4,5,5,4,4,1,4,4,2,3,3,2,3,2,2,4,3,3,4,4,2,4,4,1,2,4,4,8,7,8,9,9,8,9,9,8,9,3,7,7,7,2,2,7,5,5,1,6,7,2,6,69e2299d357a9e25d8750c0d,
28/04/2026 06:59,28/04/2026 07:05,0,100,338,1,28/04/2026 07:05,R_27D2M1yV3dm49sW,,,,,anonymous,EN,69b49ef73d4b1b5bf3792203,teacher,39,2,Germany,"1,2,5",,English,"2,3,4,5,6",,14,4,,"1,2,3,4",,1,2,,History and Humanities ,1,3,3,3,2,2,3,3,3,3,5,5,5,5,5,5,5,5,4,1,3,4,4,4,2,2,4,4,2,2,2,2,4,4,1,1,4,4,8,7,7,8,8,8,8,8,8,8,9,9,7,7,7,7,7,7,4,7,4,7,7,4,69b49ef73d4b1b5bf3792203,
28/04/2026 06:57,28/04/2026 07:13,0,100,950,1,28/04/2026 07:13,R_22zssK6Likg2Dfe,,,,,anonymous,EN,6960dbb83535ba21a00d59e2,teacher,57,2,United Kingdom,6,private tutor,Chinese,"1,2,3,4,5,6",,15,4,,"2,3,4",,1,1,,Chinese literature and language,2,3,3,3,4,4,3,4,4,4,5,5,5,5,4,4,4,3,4,4,3,2,3,3,2,2,3,4,2,2,1,3,3,3,3,2,4,3,5,7,8,7,7,7,8,7,7,8,7,8,3,5,5,5,5,6,6,6,7,6,5,6,6960dbb83535ba21a00d59e2,
28/04/2026 07:09,28/04/2026 07:17,0,100,478,1,28/04/2026 07:17,R_3qqkKU8KqQiKuA5,,,,,anonymous,EN,696953588a371f3d6fb1342f,teacher,38,2,United States,1,,"Language Arts, Math, Science, Social Studies",2,,15,1,,"1,3",,1,1,,Elementary Education,2,2,3,2,4,2,4,5,4,4,4,4,4,5,4,4,4,5,3,3,2,3,3,4,1,2,2,4,2,2,1,2,3,3,2,2,4,4,5,6,6,7,7,6,7,7,8,8,7,8,6,6,6,6,7,6,6,5,6,7,6,6,696953588a371f3d6fb1342f,
28/04/2026 07:15,28/04/2026 07:21,0,100,376,1,28/04/2026 07:21,R_8o1ot5RNjPmbgOJ,,,,,anonymous,EN,629f88c9ab5f85603857f5bb,teacher,57,1,UK,"1,4",,"Art, Music, Science","3,4,5",,26,2,,"1,2,3,4",,2,1,,Working artist with a degree in ceramic sculpture and a HND in 3d design,2,2,3,2,1,1,1,1,1,1,2,2,2,2,1,1,2,1,4,1,1,4,4,4,1,1,3,4,1,2,1,1,4,4,1,1,4,4,8,6,8,8,9,8,8,8,7,9,8,9,7,7,6,6,7,7,7,7,7,7,6,7,629f88c9ab5f85603857f5bb,
28/04/2026 07:19,28/04/2026 07:25,0,100,359,1,28/04/2026 07:25,R_25hCRrmelAuf5q9,,,,,anonymous,EN,69dbc5a35ef47c98ef3af53b,teacher,42,1,USA,1,,English,4,,8,1,,1,,1,1,,English,2,4,3,5,3,3,1,2,4,4,3,1,2,2,1,2,1,1,2,3,2,2,3,2,3,3,2,3,3,2,3,3,3,3,4,3,3,3,7,2,9,2,6,3,3,4,4,7,5,6,4,5,2,2,5,3,4,2,4,6,3,5,69dbc5a35ef47c98ef3af53b,
28/04/2026 07:10,28/04/2026 07:29,0,100,1142,1,28/04/2026 07:29,R_2BzEdaiwHGOTV6N,,,,,anonymous,EN,69f0663edde263576876afd9,teacher,38,1,Germany,"1,2",,English,"3,4",,10 years,2,,"1,2",,2,2,,Master of Education,2,3,3,3,4,2,3,3,4,3,4,3,4,4,3,4,3,4,3,2,2,3,3,2,2,3,3,2,1,2,2,1,3,3,1,2,2,3,7,7,5,5,6,7,7,6,5,5,1,6,1,5,2,2,3,3,5,5,3,3,3,5,69f0663edde263576876afd9,
28/04/2026 07:35,28/04/2026 07:36,0,100,32,1,28/04/2026 07:36,R_3rqOxFpxyr11C7s,,,,,anonymous,EN,69d31a0f76343a29c60d08be,teacher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69d31a0f76343a29c60d08be,
28/04/2026 07:40,28/04/2026 07:41,0,100,63,1,28/04/2026 07:41,R_1N8cRbIPiNM6oTL,,,,,anonymous,EN,697a6cf66b06bfe54c70b715,Teacher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697a6cf66b06bfe54c70b715,
28/04/2026 07:32,28/04/2026 07:42,0,100,554,1,28/04/2026 07:42,R_5QrU08zWCTQz2nM,,,,,anonymous,EN,692f6d8e88fc87dfbcd51a08,teacher,28,1,Canada,4,,Anthropology ,6,,5,3,,"1,4",,3,2,,Anthropology ,2,4,4,3,3,5,3,4,4,4,4,4,3,4,3,4,4,3,3,2,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,2,7,5,7,7,8,5,7,6,6,7,4,7,7,7,7,7,7,5,4,7,6,7,7,2,692f6d8e88fc87dfbcd51a08,
28/04/2026 07:43,28/04/2026 07:49,0,100,358,1,28/04/2026 07:49,R_7foU4Qj8TzPGCpV,,,,,anonymous,EN,69e0569ededba7934837e12a,teacher,44,2,United States ,1,,All,"1,2",,16,1,,1,,1,2,,Early childhood education,2,2,3,2,2,2,5,5,5,5,5,5,5,5,4,3,4,4,4,1,1,4,4,4,1,1,4,4,1,1,1,1,4,4,4,1,4,4,7,7,7,7,7,8,8,9,9,9,8,9,7,7,7,7,7,7,7,7,7,7,7,7,69e0569ededba7934837e12a,
28/04/2026 07:44,28/04/2026 07:50,0,100,360,1,28/04/2026 07:50,R_9KPKRxKyDEkhTAY,,,,,anonymous,EN,6978157312115c97017d68b7,teacher,33,1,Australia,1,,Humanities,"3,4",,5,2,,1,,2,2,,History,2,3,4,5,6,4,3,3,4,4,3,2,1,3,2,2,1,2,3,2,1,4,2,3,1,4,2,3,3,3,4,3,3,4,3,3,2,2,5,2,6,2,1,5,3,6,7,7,4,3,7,6,7,5,6,4,4,4,4,7,6,5,6978157312115c97017d68b7,
28/04/2026 07:46,28/04/2026 07:54,0,100,447,1,28/04/2026 07:54,R_4rBpy58py4g6Vtm,,,,,anonymous,EN,69ed5992e84af6c64585b684,teacher,39,2,Australia ,1,,Italian ,"3,4",,10,1,,1,,1,2,,"Teaching/languages
",2,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,2,4,4,3,2,4,4,3,2,3,4,4,2,2,3,2,4,3,1,2,4,4,6,5,5,5,6,7,5,6,6,7,5,6,5,6,5,4,6,5,5,5,6,6,5,6,69ed5992e84af6c64585b684,
